trip_id,vehicle_id,device_id,date_debut,date_fin,duree_min,distance_m,commune,geo_point_2d
b0fdb710-dd99-b95e-886d-32e71c161a1c,GE899JB,3d4cbf37-4eb9-3eff-ce88-cb2dd4e80839,2026-05-19T07:12:00,2026-05-19T07:43:42,31.7,7745,Boulogne-Billancourt,"48.83424,2.24077"
c9ee8a8c-071d-5df2-7c93-80176deeefc3,GB649TL,e7c421c7-4049-7b71-7d10-6c6081627cf1,2026-05-19T07:12:04,2026-05-19T07:16:18,4.2,654,Boulogne-Billancourt,"48.84198,2.23735"
f45d9b9e-f947-ce62-e455-21f1ab38d8a2,GG408RM,36386821-f6e0-7cc0-6c52-c49f9b49bd26,2026-05-19T07:14:00,2026-05-19T07:20:39,6.7,1577,Chaville,"48.80354,2.19563"
62aa80cc-71a1-0a29-0cea-946e328130a5,EW161VB,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,2026-05-19T07:15:18,2026-05-19T07:32:37,17.3,3168,Issy-les-Moulineaux,"48.8178,2.27499"
05aa2ebb-7158-1864-08b7-e43f5d0bb312,GB891PR,c30ff46e-8026-695f-f8cd-a88b436d76e2,2026-05-19T07:18:00,2026-05-19T07:50:04,32.1,6555,Issy-les-Moulineaux,"48.82822,2.26579"
75f50d0d-1655-1222-6af9-1ff1d4074ad3,ES656YM,11c58ef0-dd46-3c09-4752-87aa5408f9ac,2026-05-19T07:18:00,2026-05-19T07:50:43,32.7,6790,Boulogne-Billancourt,"48.82918,2.2451"
377ee5b3-a0a0-2c9c-aba2-da75649a3585,GE602MB,568cc69b-1064-005c-3985-c3cf3f76be1d,2026-05-19T07:18:22,2026-05-19T07:27:47,9.4,1773,Boulogne-Billancourt,"48.83763,2.24395"
5ccd91e2-e883-89ef-84f3-1639a0bc4cb4,EA696JR,77d21e02-ff01-cf99-988c-24c961b1cd22,2026-05-19T07:19:00,2026-05-19T07:35:29,16.5,4108,Issy-les-Moulineaux,"48.82874,2.26928"
aa849d4f-574c-4313-1f48-ab2498aa6217,EA234FL,af42e12f-3838-b326-8e94-4239b02b61c4,2026-05-19T07:22:43,2026-05-19T07:46:54,24.2,3697,Issy-les-Moulineaux,"48.83054,2.26722"
8ed90bb7-1c95-8d67-943f-132b8ecb0037,EG161VP,3e896c64-e117-dac3-119c-4ea3e1805081,2026-05-19T07:23:00,2026-05-19T07:35:32,12.5,2026,Issy-les-Moulineaux,"48.82903,2.26932"
24e5273c-1694-a199-41b7-debc0d1e2f38,GS500FB,8a14be62-295b-4715-c333-e8615fb8d16c,2026-05-19T07:24:00,2026-05-19T07:30:14,6.2,1000,Marnes-la-Coquette,"48.82237,2.16526"
561b841c-2332-a797-5641-ca4cbbea703e,GX424MR,c4bbb7a9-d988-68dd-9c7c-737779a28903,2026-05-19T07:24:00,2026-05-19T08:01:55,37.9,9232,Boulogne-Billancourt,"48.83146,2.2399"
91d7f48a-c55a-d554-5e59-e92f569a3166,EA689JB,693dffbc-6c6f-a611-5ab3-3edf6e595ed3,2026-05-19T07:24:12,2026-05-19T07:39:41,15.5,3470,Vanves,"48.81301,2.28513"
cc8b33c3-479a-a0d6-243e-002da5a76a5c,GE167VM,12476f57-a5e5-a5ab-aefc-fad8efc89849,2026-05-19T07:29:00,2026-05-19T08:01:18,32.3,4690,Issy-les-Moulineaux,"48.82712,2.26694"
8dee8b82-4758-ec1d-7714-3ad65f053957,EE671VM,e059a0ee-9132-b63e-f162-87e4e9c349e0,2026-05-19T07:29:00,2026-05-19T08:08:47,39.8,7624,Issy-les-Moulineaux,"48.81831,2.27113"
429f4ecf-4d5f-62e9-3ea6-bc869b38b013,EG682TL,b841d0a0-1fe7-71d6-d917-8793a9d3c2e6,2026-05-19T07:30:00,2026-05-19T08:07:44,37.7,6887,Marnes-la-Coquette,"48.8342,2.16666"
057168e4-9ac7-25b0-3648-762af899ab34,GA667YB,ceda8bbb-7171-0434-134c-6c92ec5b227c,2026-05-19T07:32:00,2026-05-19T07:43:40,11.7,2770,Issy-les-Moulineaux,"48.81677,2.26428"
7e36d893-4bd5-88da-b5ba-df496b918ced,GW488FL,e7a37e81-63b4-c08b-6b8e-869fd5385b0e,2026-05-19T07:34:00,2026-05-19T07:58:15,24.2,4138,Vanves,"48.81566,2.2896"
5377002f-ed4b-412b-0cab-835773507e59,EB526ML,080aadfb-e7c9-9b26-1141-25c63a9bedd4,2026-05-19T07:38:08,2026-05-19T07:58:20,20.2,4653,Meudon,"48.81221,2.23128"
5b6a1113-08fb-0259-f63c-d0291457f2a4,GB550MP,9f044aed-7552-3327-0262-7f7312922f83,2026-05-19T07:41:00,2026-05-19T07:52:12,11.2,2022,Issy-les-Moulineaux,"48.82654,2.26534"
5fbe6bbc-3e64-feac-1734-f9379ed39977,EX218TB,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2026-05-19T07:42:05,2026-05-19T08:20:58,38.9,6743,Boulogne-Billancourt,"48.83408,2.23292"
6fad7875-ad2d-ccf6-da37-089fd27d0c79,EE803VM,e1e3db63-ef7d-dc76-b92d-a22b21df306f,2026-05-19T07:42:49,2026-05-19T07:47:51,5.0,1075,Boulogne-Billancourt,"48.83915,2.24265"
3d230b5f-ec6c-a71a-2051-f5a9629bd223,ED630PM,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,2026-05-19T07:44:00,2026-05-19T08:09:49,25.8,3868,Issy-les-Moulineaux,"48.82069,2.27526"
159bd3d6-1c9e-5fe4-7c8e-42dae50adba4,GS215MR,cbceabde-eede-db07-e623-a6895d59cd2a,2026-05-19T07:48:00,2026-05-19T08:00:39,12.7,3132,Boulogne-Billancourt,"48.82913,2.24141"
d0f25219-ec4e-bbd2-8133-3ad6acb07785,EE734RE,45b89cd9-27cb-6f2a-8da0-1097be0f051b,2026-05-19T07:49:34,2026-05-19T08:23:47,34.2,7074,Boulogne-Billancourt,"48.82847,2.24511"
62ac9806-5ccd-9edf-56a3-8d22d9c19d2c,EW850YM,c1581092-f335-cba3-513a-7052986f9025,2026-05-19T07:50:27,2026-05-19T08:12:51,22.4,5395,Issy-les-Moulineaux,"48.83043,2.26736"
b9c1d794-144c-d61a-a588-3ee19ea9911b,GB290YR,bc67f831-cbc8-4759-f5b7-8cc7e6b3c944,2026-05-19T07:52:00,2026-05-19T07:57:46,5.8,1424,Boulogne-Billancourt,"48.82977,2.23922"
36e2bf03-4664-a6d0-7533-55ab093cf7e4,EE459PB,b38a088c-a65e-d389-b74d-0fb132e70629,2026-05-19T07:52:07,2026-05-19T08:07:01,14.9,3214,Boulogne-Billancourt,"48.83535,2.24106"
d51f1028-23a4-8149-49d8-38e00eb2d09f,GB156LR,c17af08a-1745-d6d8-7e57-0ddf827050a8,2026-05-19T07:56:00,2026-05-19T08:09:15,13.2,1957,Sèvres,"48.82914,2.21635"
2c368013-a5c8-89a6-0758-eaf24413567e,GD070JR,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,2026-05-19T07:56:00,2026-05-19T08:29:33,33.5,5497,Issy-les-Moulineaux,"48.82279,2.26579"
841e1797-c7fa-9ae2-44d7-493414e55e6f,GS596YE,26286bfb-e767-dcea-b0e6-a969e21342b0,2026-05-19T07:57:26,2026-05-19T08:27:38,30.2,6934,Meudon,"48.80191,2.2326"
c62d704a-fa89-c56f-2810-0f60c1ad74e7,GA095ME,6c031199-972a-8469-1641-9f828b9d2434,2026-05-19T07:59:40,2026-05-19T08:39:24,39.7,6891,Boulogne-Billancourt,"48.82818,2.23714"
6e8e9ddb-3081-d975-11f1-70a7d08ca709,GS058FP,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,2026-05-19T08:00:00,2026-05-19T08:17:13,17.2,2907,Sèvres,"48.81649,2.20725"
14200d61-02a6-06b6-e514-05fb1cd68b13,GB797TE,b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,2026-05-19T08:04:53,2026-05-19T08:31:50,26.9,5930,Issy-les-Moulineaux,"48.81738,2.27128"
cdee5593-2f9c-aa1e-90c3-169b4d2fb867,GA667YB,ceda8bbb-7171-0434-134c-6c92ec5b227c,2026-05-19T08:06:40,2026-05-19T08:44:45,38.1,8225,Issy-les-Moulineaux,"48.82933,2.26357"
0bd87a61-d2fd-782e-d718-21efac4bb4e1,GW488FL,e7a37e81-63b4-c08b-6b8e-869fd5385b0e,2026-05-19T08:17:15,2026-05-19T08:48:29,31.2,4895,Boulogne-Billancourt,"48.83817,2.23446"
1c0c11c7-a5dc-2097-9bb2-80ddc4833082,ES166RL,47294739-614f-f3d7-19db-3ad0ddd1dfb2,2026-05-19T08:17:36,2026-05-19T08:51:32,33.9,5228,Vanves,"48.82758,2.28155"
17d602b2-1ee1-f324-b4c4-219a203e8386,EW161VB,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,2026-05-19T08:17:37,2026-05-19T08:30:53,13.3,2481,Meudon,"48.79992,2.22889"
d1e62852-ecd1-633b-a671-b9f8eb2980b0,GS104JM,27cd8130-4722-9389-571a-a8766c307511,2026-05-19T08:18:16,2026-05-19T08:26:42,8.4,1632,Issy-les-Moulineaux,"48.82484,2.2643"
b7f97b76-d731-0c2f-8090-d9fe61b9ef45,ED630PM,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,2026-05-19T08:22:49,2026-05-19T08:56:21,33.5,5654,Issy-les-Moulineaux,"48.82317,2.2642"
b6b5efbc-dd69-06eb-0362-26d9a9f1d4cc,EE671VM,e059a0ee-9132-b63e-f162-87e4e9c349e0,2026-05-19T08:25:47,2026-05-19T08:58:51,33.1,8109,Boulogne-Billancourt,"48.83889,2.24365"
03afb325-cf18-c78e-a172-eb4cbb6cbec6,GW417RP,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,2026-05-19T08:29:37,2026-05-19T09:08:29,38.9,6178,Chaville,"48.80989,2.19228"
8590d6af-b4e5-1981-4ae6-1df039ca1c03,GE167VM,12476f57-a5e5-a5ab-aefc-fad8efc89849,2026-05-19T08:31:18,2026-05-19T09:03:09,31.9,4971,Marnes-la-Coquette,"48.8241,2.15805"
1324b2bd-15d8-ee77-83d0-23e260400628,EA234FL,af42e12f-3838-b326-8e94-4239b02b61c4,2026-05-19T08:32:54,2026-05-19T09:02:21,29.4,6346,Boulogne-Billancourt,"48.83674,2.23398"
8e88f65d-919d-0e0b-553a-81c3b2a38568,GX424MR,c4bbb7a9-d988-68dd-9c7c-737779a28903,2026-05-19T08:36:55,2026-05-19T08:49:02,12.1,2288,Vanves,"48.81405,2.29467"
437bfa41-5854-0e55-c6f7-4f3bd1ca8fd4,ES327YB,3c07c574-4925-7af1-b6aa-e05b13d5f2f7,2026-05-19T08:40:31,2026-05-19T08:44:38,4.1,954,Meudon,"48.80613,2.23336"
3b637216-374a-48e2-85e6-adbf31af82e1,EE825ME,3c20592f-c04a-96c4-f3b6-3fe1d1843324,2026-05-19T08:45:48,2026-05-19T09:11:10,25.4,5825,Sèvres,"48.82826,2.20428"
4eadb75e-9aa6-6e2d-923e-ebb75e19807d,GB046ML,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,2026-05-19T08:47:55,2026-05-19T09:01:51,13.9,2966,Vanves,"48.82042,2.28764"
f238bd09-bb5e-95ea-73b3-73b4ab76adf8,EW850YM,c1581092-f335-cba3-513a-7052986f9025,2026-05-19T08:48:51,2026-05-19T09:13:09,24.3,3628,Boulogne-Billancourt,"48.83585,2.24786"
ee15c306-bc04-3966-134d-bc0faeed0e52,GS058FP,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,2026-05-19T08:56:13,2026-05-19T09:24:03,27.8,5892,Boulogne-Billancourt,"48.83667,2.23899"
eddafc49-d4db-dbbb-1a11-f497bc07077b,EX452VR,c9277d9b-6e0d-2648-35ce-884149732d6c,2026-05-19T08:57:01,2026-05-19T09:25:42,28.7,6241,Issy-les-Moulineaux,"48.82801,2.27508"
66e66d18-2b29-66fa-fd8b-d431125258f8,GG954JE,8768a84f-a76a-fde6-ce9e-1a11fcbb4e59,2026-05-19T09:00:00,2026-05-19T09:19:28,19.5,3840,Issy-les-Moulineaux,"48.8255,2.26207"
4d8c0e88-4d11-cdd1-07d0-bbfec84eedde,EB996TB,0b1f9163-ce9f-f57f-43b7-a3a69a8dca03,2026-05-19T09:12:07,2026-05-19T09:16:39,4.5,743,Chaville,"48.81445,2.19577"
326107f3-b616-2d55-5c44-6cbf78b5000a,EA696JR,77d21e02-ff01-cf99-988c-24c961b1cd22,2026-05-19T09:12:29,2026-05-19T09:38:28,26.0,5060,Issy-les-Moulineaux,"48.8319,2.26754"
8a39a7e7-2777-c410-b9e8-61c27df7ebee,GB429YL,3f07f814-91d6-3f78-e3e9-de99f10c718b,2026-05-19T09:13:53,2026-05-19T09:49:08,35.2,7614,Issy-les-Moulineaux,"48.82426,2.26436"
7ff5cd2e-5f19-29f9-067c-3ab9bdd71d63,GB891PR,c30ff46e-8026-695f-f8cd-a88b436d76e2,2026-05-19T09:17:04,2026-05-19T09:42:42,25.6,5755,Boulogne-Billancourt,"48.82999,2.23809"
61d43466-75a8-aca0-c652-7380dc63bd88,GE602MB,568cc69b-1064-005c-3985-c3cf3f76be1d,2026-05-19T09:27:47,2026-05-19T09:41:02,13.2,2761,Boulogne-Billancourt,"48.83851,2.23419"
4b4246fd-e844-dd85-cd3f-4b74820ce735,EE273LR,c84a7b28-550a-1b46-ecab-3301bc8f7d29,2026-05-19T09:28:31,2026-05-19T09:35:19,6.8,1423,Boulogne-Billancourt,"48.83125,2.24868"
f65fe6c2-7fff-986e-2b51-fd1bd20612fd,EB996TB,0b1f9163-ce9f-f57f-43b7-a3a69a8dca03,2026-05-19T09:28:39,2026-05-19T09:53:07,24.5,4286,Meudon,"48.80009,2.22948"
7aa46ffa-1ac7-3a5d-a52c-e51230d5a25e,GW921ML,6fb78271-504d-281f-c953-5b63ba81edd9,2026-05-19T09:40:52,2026-05-19T10:00:04,19.2,4782,Boulogne-Billancourt,"48.83623,2.23959"
22465b46-7183-87b5-4c35-1a79c6c38961,ES327YB,3c07c574-4925-7af1-b6aa-e05b13d5f2f7,2026-05-19T09:41:38,2026-05-19T10:14:04,32.4,8148,Boulogne-Billancourt,"48.83059,2.2399"
b5382521-ba4c-64c8-54be-606fdb3122d6,ES656YM,11c58ef0-dd46-3c09-4752-87aa5408f9ac,2026-05-19T09:41:43,2026-05-19T10:20:05,38.4,6297,Boulogne-Billancourt,"48.83442,2.24432"
b13dde64-9e84-d81e-5491-761a37374d5b,EE734RE,45b89cd9-27cb-6f2a-8da0-1097be0f051b,2026-05-19T09:41:47,2026-05-19T09:51:19,9.5,2279,Chaville,"48.80123,2.1888"
f946a601-e0ac-0e03-5590-ead96e090199,EE459PB,b38a088c-a65e-d389-b74d-0fb132e70629,2026-05-19T09:44:01,2026-05-19T09:51:05,7.1,1195,Sèvres,"48.82452,2.21625"
0b5c7561-5035-2254-295b-c19ba4813467,GS500FB,8a14be62-295b-4715-c333-e8615fb8d16c,2026-05-19T09:50:14,2026-05-19T09:57:14,7.0,1228,Vanves,"48.8207,2.28808"
daf18cd1-3ae5-d71e-d9e9-81315362f686,GS441JR,89d7fd6c-ce77-7f00-ecf2-7e7685197ff4,2026-05-19T09:50:16,2026-05-19T10:23:07,32.9,8253,Boulogne-Billancourt,"48.83713,2.24133"
ac76ca6a-62ff-2b6a-e050-a4c1c338177f,ES166RL,47294739-614f-f3d7-19db-3ad0ddd1dfb2,2026-05-19T09:55:32,2026-05-19T10:17:32,22.0,4936,Sèvres,"48.82228,2.21364"
7d57606f-22cb-186f-b1d1-5243c6ea3fa0,GS500FB,8a14be62-295b-4715-c333-e8615fb8d16c,2026-05-19T10:14:14,2026-05-19T10:41:10,26.9,4354,Boulogne-Billancourt,"48.83705,2.24093"
d2449e90-3913-8c25-fb09-172770aefc33,GS596YE,26286bfb-e767-dcea-b0e6-a969e21342b0,2026-05-19T10:19:38,2026-05-19T10:45:38,26.0,5581,Boulogne-Billancourt,"48.83705,2.2462"
56e858d7-4d71-1fb4-3278-a85dc251ce26,GW417RP,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,2026-05-19T10:22:29,2026-05-19T10:59:30,37.0,5885,Boulogne-Billancourt,"48.83014,2.24712"
05e7173f-9784-49ef-742e-570c706ffe3c,EG682TL,b841d0a0-1fe7-71d6-d917-8793a9d3c2e6,2026-05-19T10:28:44,2026-05-19T10:50:13,21.5,4658,Boulogne-Billancourt,"48.84133,2.23449"
57e6bb43-3912-0df2-6d15-d777ff890f43,GE602MB,568cc69b-1064-005c-3985-c3cf3f76be1d,2026-05-19T10:29:02,2026-05-19T10:54:47,25.8,3947,Boulogne-Billancourt,"48.83551,2.23775"
ac2e07df-18d6-74cb-4776-78cee5b342f9,GD070JR,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,2026-05-19T10:34:33,2026-05-19T10:56:47,22.2,4085,Boulogne-Billancourt,"48.83068,2.2475"
76412c5e-da36-dd2c-aba0-6e95e9a2c769,ES656YM,11c58ef0-dd46-3c09-4752-87aa5408f9ac,2026-05-19T10:45:05,2026-05-19T11:15:19,30.2,5251,Issy-les-Moulineaux,"48.82406,2.26585"
618249ab-54d7-5eda-9c8f-db2589abc100,ED630PM,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,2026-05-19T10:57:21,2026-05-19T11:05:55,8.6,1537,Boulogne-Billancourt,"48.83304,2.23511"
31438e9c-7e55-c568-334c-2e2d18de49da,GB797TE,b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,2026-05-19T10:57:50,2026-05-19T11:03:00,5.2,939,Vanves,"48.82563,2.28418"
d7bac693-c703-fce0-219f-3cdb4f693f96,EE671VM,e059a0ee-9132-b63e-f162-87e4e9c349e0,2026-05-19T11:15:51,2026-05-19T11:20:54,5.0,1127,Sèvres,"48.81651,2.20698"
0c15d414-7874-1b44-79aa-6f2d2f30f330,EE825ME,3c20592f-c04a-96c4-f3b6-3fe1d1843324,2026-05-19T11:17:10,2026-05-19T11:56:29,39.3,6488,Boulogne-Billancourt,"48.84296,2.24271"
2a023548-37f0-d5af-7f6b-c57fe6c28c42,GS441JR,89d7fd6c-ce77-7f00-ecf2-7e7685197ff4,2026-05-19T11:18:07,2026-05-19T11:50:43,32.6,7943,Boulogne-Billancourt,"48.83076,2.2432"
234bc268-fdd2-9839-745d-a28a0c693957,EE459PB,b38a088c-a65e-d389-b74d-0fb132e70629,2026-05-19T11:22:05,2026-05-19T11:57:10,35.1,5949,Ville-d'Avray,"48.82163,2.18072"
05f453d8-6051-eb8a-bcca-0b3956a39186,GW921ML,6fb78271-504d-281f-c953-5b63ba81edd9,2026-05-19T11:25:04,2026-05-19T11:58:05,33.0,7083,Marnes-la-Coquette,"48.83384,2.17267"
2866995a-33cf-45bc-1f6a-ce07f87aa2df,EE273LR,c84a7b28-550a-1b46-ecab-3301bc8f7d29,2026-05-19T11:44:19,2026-05-19T11:57:49,13.5,2543,Meudon,"48.8064,2.23007"
e9c74cd6-2128-f1ac-60ca-4b4c2e3cefe0,GS596YE,26286bfb-e767-dcea-b0e6-a969e21342b0,2026-05-19T11:56:38,2026-05-19T12:12:49,16.2,3998,Meudon,"48.80124,2.23061"
ded6cf19-5f80-3dd3-3578-29c2eec76ac4,GB429YL,3f07f814-91d6-3f78-e3e9-de99f10c718b,2026-05-19T12:09:08,2026-05-19T12:16:22,7.2,1712,Vanves,"48.82487,2.28694"
77e0e843-5124-ac66-2312-baede1b40f3c,EE825ME,3c20592f-c04a-96c4-f3b6-3fe1d1843324,2026-05-19T12:23:29,2026-05-19T13:02:00,38.5,8901,Sèvres,"48.82356,2.20529"
87aaf467-a646-5e61-1239-206e8251486c,GB797TE,b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,2026-05-19T12:49:00,2026-05-19T13:18:31,29.5,6695,Chaville,"48.80732,2.1964"
7d230485-fa6c-7f3f-9b31-87f0bc4dd8c9,EE459PB,b38a088c-a65e-d389-b74d-0fb132e70629,2026-05-19T14:06:10,2026-05-19T14:43:15,37.1,8256,Meudon,"48.80881,2.23524"
4bb69ab8-ed1c-a2d6-0dfb-e39a5927aec9,EE671VM,e059a0ee-9132-b63e-f162-87e4e9c349e0,2026-05-20T06:01:00,2026-05-20T06:31:40,30.7,6849,Ville-d'Avray,"48.82272,2.16984"
d704f795-07ff-0f09-f555-131f4f84db29,EE228LR,bdd640fb-0667-1ad1-1c80-317fa3b1799d,2026-05-20T06:03:00,2026-05-20T06:28:51,25.9,4167,Ville-d'Avray,"48.82534,2.17524"
87bf35a5-6a7e-2ea1-6621-05ea3edaa759,GG784YM,c074718e-425a-609f-7337-c59979844388,2026-05-20T06:05:00,2026-05-20T06:35:24,30.4,7036,Meudon,"48.81138,2.23717"
e259aa32-5e72-7491-e138-434cb82dd8ca,EG161VP,3e896c64-e117-dac3-119c-4ea3e1805081,2026-05-20T06:06:00,2026-05-20T06:21:10,15.2,3485,Chaville,"48.81221,2.18911"
d132f72b-2747-799e-c3fc-6ad4543fae1c,ED687PM,43ff5011-3d1a-85dd-506e-5a9ab758588d,2026-05-20T06:07:00,2026-05-20T06:11:49,4.8,717,Issy-les-Moulineaux,"48.82058,2.27622"
99a70583-8b97-5ceb-4185-32d12834d41e,GD675VP,c40db9b4-885f-6e66-c2b6-d2c5fa5d3100,2026-05-20T06:09:00,2026-05-20T06:44:07,35.1,7402,Issy-les-Moulineaux,"48.82105,2.26594"
73fab8d7-eceb-ca58-f247-6bb402b784ae,GB649TL,e7c421c7-4049-7b71-7d10-6c6081627cf1,2026-05-20T06:09:00,2026-05-20T06:29:33,20.6,5070,Boulogne-Billancourt,"48.84114,2.24666"
98339778-d7de-e89f-dca5-8900ff18e9d1,GX224PM,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,2026-05-20T06:10:00,2026-05-20T06:41:21,31.4,5563,Boulogne-Billancourt,"48.83215,2.23317"
5530aa44-be2a-5046-ece1-f5ce0a4cf2f6,EX218TB,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2026-05-20T06:11:00,2026-05-20T06:19:36,8.6,1302,Boulogne-Billancourt,"48.82771,2.23463"
92740a50-2b70-caca-0f1f-a06f330002ac,EE273LR,c84a7b28-550a-1b46-ecab-3301bc8f7d29,2026-05-20T06:12:00,2026-05-20T06:33:33,21.6,4574,Boulogne-Billancourt,"48.84253,2.24191"
871ced4a-92ee-71df-f3f5-8f821c18df69,GG954JE,8768a84f-a76a-fde6-ce9e-1a11fcbb4e59,2026-05-20T06:13:00,2026-05-20T06:44:50,31.8,5812,Issy-les-Moulineaux,"48.83187,2.26444"
b002ca59-2d42-268b-41c2-34a0fde0c769,ES327YB,3c07c574-4925-7af1-b6aa-e05b13d5f2f7,2026-05-20T06:13:00,2026-05-20T06:25:34,12.6,2119,Issy-les-Moulineaux,"48.82013,2.26838"
75d6e84f-abc5-a6cb-129c-369fae819be3,GW921ML,6fb78271-504d-281f-c953-5b63ba81edd9,2026-05-20T06:14:00,2026-05-20T06:51:09,37.1,6363,Meudon,"48.80449,2.22467"
b1ab8db2-9509-98ba-9fa6-0c75678a0fc3,EW919TL,3f22faf8-23be-d01d-43cf-2fde24933b83,2026-05-20T06:17:00,2026-05-20T06:55:56,38.9,9472,Chaville,"48.80604,2.18957"
cb671a9f-1e32-2235-6c70-0db7a5d1a9be,ED594PB,1d870966-0710-d430-f071-d87954c63cd8,2026-05-20T06:19:00,2026-05-20T06:48:53,29.9,4479,Issy-les-Moulineaux,"48.81966,2.27462"
b67f2dcc-f80a-5c7a-ab5a-c410c1639c39,GW488FL,e7a37e81-63b4-c08b-6b8e-869fd5385b0e,2026-05-20T06:21:00,2026-05-20T06:35:27,14.4,3437,Boulogne-Billancourt,"48.83233,2.24431"
66d75ce8-f59c-0794-8aa2-3eeec24cb6bf,EE734RE,45b89cd9-27cb-6f2a-8da0-1097be0f051b,2026-05-20T06:24:00,2026-05-20T06:38:52,14.9,3103,Vanves,"48.81704,2.28981"
5f25ca97-bcfb-a7e4-1e17-3243b644d552,GA667YB,ceda8bbb-7171-0434-134c-6c92ec5b227c,2026-05-20T06:25:00,2026-05-20T06:43:25,18.4,3511,Ville-d'Avray,"48.81701,2.18154"
397f35d8-4a21-4f2d-d2f8-6e3529d2e043,ES656YM,11c58ef0-dd46-3c09-4752-87aa5408f9ac,2026-05-20T06:26:00,2026-05-20T06:52:50,26.8,5896,Sèvres,"48.81916,2.20562"
77da4155-79a7-d953-6941-3cff642d56c6,EW850YM,c1581092-f335-cba3-513a-7052986f9025,2026-05-20T06:29:00,2026-05-20T06:42:26,13.4,2753,Boulogne-Billancourt,"48.83264,2.23816"
c22a9828-1a52-5796-c138-18dd407ae271,GS596YE,26286bfb-e767-dcea-b0e6-a969e21342b0,2026-05-20T06:37:00,2026-05-20T07:12:56,35.9,7881,Ville-d'Avray,"48.81848,2.1757"
0773dbd3-719e-b549-69a8-29ff41106fb6,GA095ME,6c031199-972a-8469-1641-9f828b9d2434,2026-05-20T06:38:00,2026-05-20T07:14:20,36.3,6223,Vanves,"48.82095,2.29256"
2944d364-7557-7b62-4da1-58a4214787dc,GX424MR,c4bbb7a9-d988-68dd-9c7c-737779a28903,2026-05-20T06:38:00,2026-05-20T06:43:49,5.8,1225,Chaville,"48.80613,2.19668"
a8c491cf-0436-8125-2191-b47ddbebfe2d,GX143TE,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2026-05-20T06:39:00,2026-05-20T07:00:47,21.8,5157,Issy-les-Moulineaux,"48.83076,2.2704"
61cd15ab-6769-0b03-596c-4f4339db45b9,EA696JR,77d21e02-ff01-cf99-988c-24c961b1cd22,2026-05-20T06:40:00,2026-05-20T07:02:55,22.9,4184,Boulogne-Billancourt,"48.83279,2.23807"
b780204b-9841-2742-58ce-65635e57ffca,GB156LR,c17af08a-1745-d6d8-7e57-0ddf827050a8,2026-05-20T06:46:00,2026-05-20T06:55:15,9.2,2248,Boulogne-Billancourt,"48.83189,2.24681"
9286f160-fcbc-d40f-3775-372d83efd392,ED630PM,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,2026-05-20T06:47:00,2026-05-20T07:24:13,37.2,8445,Chaville,"48.815,2.19382"
72f83c9d-7bce-f4ee-0102-1bd2f81dad2b,EW161VB,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,2026-05-20T06:48:00,2026-05-20T07:18:58,31.0,6656,Sèvres,"48.81837,2.21056"
61f05186-5a6c-9f6d-8791-283f9ca686e3,GG408RM,36386821-f6e0-7cc0-6c52-c49f9b49bd26,2026-05-20T06:50:00,2026-05-20T07:29:04,39.1,9033,Sèvres,"48.82419,2.21071"
e8359cd3-0e97-d214-ae49-f0ee9f3f3d0e,GB429YL,3f07f814-91d6-3f78-e3e9-de99f10c718b,2026-05-20T06:56:00,2026-05-20T07:13:25,17.4,4372,Boulogne-Billancourt,"48.8313,2.24107"
2f2d93e2-7075-f7f6-6726-3c7ff88fcd6b,EX452VR,c9277d9b-6e0d-2648-35ce-884149732d6c,2026-05-20T06:56:00,2026-05-20T07:20:55,24.9,4615,Boulogne-Billancourt,"48.84168,2.24312"
77563b60-aa1a-803e-681b-013be524b86a,ES166RL,47294739-614f-f3d7-19db-3ad0ddd1dfb2,2026-05-20T06:57:00,2026-05-20T07:19:58,23.0,4233,Marnes-la-Coquette,"48.83532,2.1686"
68db0794-4e80-0d74-9f39-25fcf0d4af75,EG682TL,b841d0a0-1fe7-71d6-d917-8793a9d3c2e6,2026-05-20T06:58:00,2026-05-20T07:29:42,31.7,6483,Boulogne-Billancourt,"48.83988,2.248"
