provider_name,provider_id,device_id,vehicle_id,vehicle_type,propulsion_types,trip_id,trip_duration,trip_distance,accuracy,start_time,end_time
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,b841d0a0-1fe7-71d6-d917-8793a9d3c2e6,EG682TL,moped,[electric],265d985f-81a0-2b6c-1cb5-436b10f40aea,1018,3946,15,1778916163000,1778917181000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,bc67f831-cbc8-4759-f5b7-8cc7e6b3c944,GB290YR,moped,[electric],6b8d6beb-5d85-1d7b-26ea-33083758621a,1313,5400,15,1778916363000,1778917676000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c40db9b4-885f-6e66-c2b6-d2c5fa5d3100,GD675VP,moped,[electric],86888dea-83b9-65d2-4c85-5caa0ad5091a,1438,5712,15,1778916993000,1778918431000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3f07f814-91d6-3f78-e3e9-de99f10c718b,GB429YL,moped,[electric],6b3d5ba2-4d38-839b-9d88-6d9ce3b819f7,1409,3562,15,1778917067000,1778918476000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f94d6204-6808-593f-dfed-2c43e256a6dc,GE885LE,moped,[electric],799e7637-3b76-c665-e4d6-2d7e6823cb87,2382,9891,15,1778917123000,1778919505000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c9277d9b-6e0d-2648-35ce-884149732d6c,EX452VR,moped,[electric],e2067b2a-7ae4-7d81-8edd-6427893e4c5b,738,2588,15,1778917249000,1778917987000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,43ff5011-3d1a-85dd-506e-5a9ab758588d,ED687PM,moped,[electric],2618d012-cd6d-e9d7-6080-3f742a143c23,956,3806,15,1778917384000,1778918340000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,9f044aed-7552-3327-0262-7f7312922f83,GB550MP,moped,[electric],3e48657a-c7eb-703e-026f-433ec84d9006,1499,4840,15,1778917693000,1778919192000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,45b89cd9-27cb-6f2a-8da0-1097be0f051b,EE734RE,moped,[electric],4e93011d-bd23-769e-7bc7-5029167144ef,1847,4470,15,1778917700000,1778919547000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,47294739-614f-f3d7-19db-3ad0ddd1dfb2,ES166RL,moped,[electric],bd8b3452-2762-3842-a9f1-c42bc1c60372,1015,2948,15,1778918242000,1778919257000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6c031199-972a-8469-1641-9f828b9d2434,GA095ME,moped,[electric],bda6c43a-8527-d840-53bc-74aac7f77a29,1691,6995,15,1778918278000,1778919969000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c84a7b28-550a-1b46-ecab-3301bc8f7d29,EE273LR,moped,[electric],86259c53-2e23-8260-d261-f228c01e4934,1282,4799,15,1778918513000,1778919795000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c9277d9b-6e0d-2648-35ce-884149732d6c,EX452VR,moped,[electric],59638af7-47da-db5b-b43b-cabf3930043d,853,3507,15,1778919187000,1778920040000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6fb78271-504d-281f-c953-5b63ba81edd9,GW921ML,moped,[electric],a1dc95d6-5ba5-767a-d861-55b48a1f1e2f,414,1729,15,1778919496000,1778919910000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,cbceabde-eede-db07-e623-a6895d59cd2a,GS215MR,moped,[electric],fffe9895-904b-7eea-81a5-226938a32c98,2038,8481,15,1778919548000,1778921586000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c1581092-f335-cba3-513a-7052986f9025,EW850YM,moped,[electric],cd28cf28-2da8-d94f-08ad-2904fd607207,1614,4582,15,1778920107000,1778921721000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,ceda8bbb-7171-0434-134c-6c92ec5b227c,GA667YB,moped,[electric],4cd6d1a0-f17f-07df-7bb8-9f6430eb6b86,2143,5222,15,1778920743000,1778922886000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,33173470-38f1-6a81-787f-2425dbccc477,ES312ME,moped,[electric],9b0fd5ba-e6d1-fc14-1f2b-bae54be6015e,2390,7437,15,1778920768000,1778923158000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6c031199-972a-8469-1641-9f828b9d2434,GA095ME,moped,[electric],a27571a0-a2f3-15aa-4ca8-dbc256077a90,1271,4139,15,1778920869000,1778922140000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,26286bfb-e767-dcea-b0e6-a969e21342b0,GS596YE,moped,[electric],199e2617-b62f-7080-a68b-69ffec73fdda,711,1869,15,1778921733000,1778922444000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3c07c574-4925-7af1-b6aa-e05b13d5f2f7,ES327YB,moped,[electric],be1eca4c-6071-0fe7-8027-5567a08019d9,886,3053,15,1778922380000,1778923266000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8a14be62-295b-4715-c333-e8615fb8d16c,GS500FB,moped,[electric],2b25601c-3d6b-4536-3268-bd88cd9114fc,667,1930,15,1778923414000,1778924081000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8a14be62-295b-4715-c333-e8615fb8d16c,GS500FB,moped,[electric],f7236de4-7759-04e6-65b3-66db22f9219a,1812,7256,15,1778925221000,1778927033000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,EG433YR,moped,[electric],e6b40a5f-9e3b-4357-3d88-0ea4e37b918e,2052,7166,15,1778925713000,1778927765000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,bc67f831-cbc8-4759-f5b7-8cc7e6b3c944,GB290YR,moped,[electric],4f952fb8-4e58-2a5a-7afc-5e03cff65154,2164,5349,15,1778926076000,1778928240000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,ceda8bbb-7171-0434-134c-6c92ec5b227c,GA667YB,moped,[electric],d6775b8e-8c32-f67f-9042-012a17f8f8f5,417,1482,15,1778927806000,1778928223000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c84a7b28-550a-1b46-ecab-3301bc8f7d29,EE273LR,moped,[electric],e82b98f6-9e72-4f13-b4c5-d4cbc4973da8,266,819,15,1778928495000,1778928761000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,ceda8bbb-7171-0434-134c-6c92ec5b227c,GA667YB,moped,[electric],716b8eba-90b6-0fdf-4136-acf1c883d36f,1547,5301,15,1778932543000,1778934090000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,ceda8bbb-7171-0434-134c-6c92ec5b227c,GA667YB,moped,[electric],313ee8d2-df95-ced0-0669-6fa2b12dc5a9,729,1885,15,1778935650000,1778936379000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,EG433YR,moped,[electric],83de60fd-be4f-93c1-53d4-38deae3d43c1,1002,3510,15,1778936705000,1778937707000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c40db9b4-885f-6e66-c2b6-d2c5fa5d3100,GD675VP,moped,[electric],dfa8b4bf-65ab-33f9-3d2b-dad8aea34399,428,1730,15,1778990520000,1778990948000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,GB797TE,moped,[electric],7fea4a1f-1c6a-24c4-a027-d08624e7599f,513,1677,15,1778990880000,1778991393000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1d870966-0710-d430-f071-d87954c63cd8,ED594PB,moped,[electric],a3910b37-8acd-d8f1-af63-d14d2d48ba52,743,2786,15,1778990940000,1778991683000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c4bbb7a9-d988-68dd-9c7c-737779a28903,GX424MR,moped,[electric],03d3b2cf-389b-ce7b-2a05-263f619994f1,1842,5270,15,1778991180000,1778993022000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c1581092-f335-cba3-513a-7052986f9025,EW850YM,moped,[electric],e665ec66-3ab3-f085-4796-f6db31f6ffc2,1564,6083,15,1778991660000,1778993224000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6c031199-972a-8469-1641-9f828b9d2434,GA095ME,moped,[electric],62745e8c-5d04-d76c-adbf-6fb2828e1065,896,3562,15,1778991720000,1778992616000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,ceda8bbb-7171-0434-134c-6c92ec5b227c,GA667YB,moped,[electric],9aceb6be-e1ca-280a-bfc6-83aa8b2cd503,1752,5713,15,1778991720000,1778993472000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,11c58ef0-dd46-3c09-4752-87aa5408f9ac,ES656YM,moped,[electric],ef6c1061-5ff5-495d-b251-bfd81008ed3f,1056,4332,15,1778991720000,1778992776000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e7c421c7-4049-7b71-7d10-6c6081627cf1,GB649TL,moped,[electric],ae27c083-d1fc-30fc-2a45-55928d127da6,2012,7442,15,1778991780000,1778993792000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,af42e12f-3838-b326-8e94-4239b02b61c4,EA234FL,moped,[electric],d612cb63-7262-c131-995f-f556e1eee558,2100,6531,15,1778991960000,1778994060000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,0b1f9163-ce9f-f57f-43b7-a3a69a8dca03,EB996TB,moped,[electric],47b67a7f-b74c-3719-d4bd-f69b71b9ca55,874,3562,15,1778992020000,1778992894000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,GD070JR,moped,[electric],04b9b3d3-969b-974c-a535-3c9ece20d40d,842,2067,15,1778992020000,1778992862000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f94d6204-6808-593f-dfed-2c43e256a6dc,GE885LE,moped,[electric],c5dcb1d6-1cc3-79c2-2b15-169ee2db1afd,440,1096,15,1778992020000,1778992460000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,430f801d-fad4-09e2-a319-dcb4217d65a0,GX564TP,moped,[electric],a2d67bb8-b454-cd84-f93c-3ab0313f20ad,516,1793,15,1778992080000,1778992596000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,cbceabde-eede-db07-e623-a6895d59cd2a,GS215MR,moped,[electric],0ab7f011-b7ac-e948-4a55-92465694ca7d,1811,5091,15,1778992260000,1778994071000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,45b89cd9-27cb-6f2a-8da0-1097be0f051b,EE734RE,moped,[electric],74076d01-402a-1415-285d-96ffbd09d97a,1341,5149,15,1778992680000,1778994021000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,693dffbc-6c6f-a611-5ab3-3edf6e595ed3,EA689JB,moped,[electric],e7b9d951-513b-5877-7412-e3a78bd3095a,2227,8735,15,1778992740000,1778994967000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,47294739-614f-f3d7-19db-3ad0ddd1dfb2,ES166RL,moped,[electric],d4838f7c-b0ee-ea41-7349-9a2f43ea3062,497,1263,15,1778992800000,1778993297000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6fb78271-504d-281f-c953-5b63ba81edd9,GW921ML,moped,[electric],209e359d-6c7d-a40d-1a32-0523c1b94a40,1824,6183,15,1778992920000,1778994744000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f94d6204-6808-593f-dfed-2c43e256a6dc,GE885LE,moped,[electric],949d8b95-80f5-489c-7729-d7421ae7f039,2210,7339,15,1778993060000,1778995270000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3e896c64-e117-dac3-119c-4ea3e1805081,EG161VP,moped,[electric],884655fb-eea5-3ef2-46c6-b37869b1a53f,2047,7662,15,1778993460000,1778995507000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,bdd640fb-0667-1ad1-1c80-317fa3b1799d,EE228LR,moped,[electric],a5380db8-5e74-6a4c-b310-2b42a4db77b1,410,1645,15,1778993640000,1778994050000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c17af08a-1745-d6d8-7e57-0ddf827050a8,GB156LR,moped,[electric],cbed6ad3-1aa1-a0c4-04f0-8bdf4002a6fa,1158,4516,15,1778993880000,1778995038000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3f22faf8-23be-d01d-43cf-2fde24933b83,EW919TL,moped,[electric],b521934f-8e7a-a9fa-3c43-f4a7a2ce1bc0,569,1637,15,1778993940000,1778994509000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,080aadfb-e7c9-9b26-1141-25c63a9bedd4,EB526ML,moped,[electric],ad799754-6674-dea7-f377-8343b69355e4,969,3801,15,1778994000000,1778994969000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e7a37e81-63b4-c08b-6b8e-869fd5385b0e,GW488FL,moped,[electric],1c61ec7c-df6b-8277-91bb-cf314a6cbd71,1030,3590,15,1778994120000,1778995150000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e059a0ee-9132-b63e-f162-87e4e9c349e0,EE671VM,moped,[electric],d91269e4-d4fa-cce2-8cd3-259b139df2f3,1648,4678,15,1778994360000,1778996008000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,568cc69b-1064-005c-3985-c3cf3f76be1d,GE602MB,moped,[electric],c90c1de2-5c20-7d89-1a54-e3939075a918,2241,6445,15,1778994720000,1778996961000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,43ff5011-3d1a-85dd-506e-5a9ab758588d,ED687PM,moped,[electric],f78bbdae-70e7-3269-7df4-d2cb434243c2,1880,5758,15,1778994780000,1778996660000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,EG433YR,moped,[electric],215de78d-2cc6-df71-8884-1c91aed7dee2,1788,5853,15,1778994900000,1778996688000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,45b89cd9-27cb-6f2a-8da0-1097be0f051b,EE734RE,moped,[electric],d21931df-ca0c-01d7-d3d0-43f0058ffc06,956,3092,15,1778994981000,1778995937000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,9f044aed-7552-3327-0262-7f7312922f83,GB550MP,moped,[electric],9924f349-3f6d-ec06-de82-625237f302ed,2226,8950,15,1778995020000,1778997246000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8768a84f-a76a-fde6-ce9e-1a11fcbb4e59,GG954JE,moped,[electric],ea2c0cb1-321f-22ad-9095-812f2605269b,2234,9087,15,1778995080000,1778997314000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6c031199-972a-8469-1641-9f828b9d2434,GA095ME,moped,[electric],ffba30b1-ded7-11b7-2308-b41b4a2507d1,1327,5467,15,1778995136000,1778996463000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3d4cbf37-4eb9-3eff-ce88-cb2dd4e80839,GE899JB,moped,[electric],cb07bd5c-e48c-5c85-0f1f-e8b449f83339,2049,5494,15,1778995140000,1778997189000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,36386821-f6e0-7cc0-6c52-c49f9b49bd26,GG408RM,moped,[electric],b62cd049-f0f2-84f9-fd60-6e5a1cb520be,2225,8219,15,1778995140000,1778997365000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,EX218TB,moped,[electric],eff9e687-74e0-ebef-340e-abe41172c810,1904,6058,15,1778995320000,1778997224000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,GS058FP,moped,[electric],f9f77e67-828f-1f4a-f5ec-c8ec47973382,774,2224,15,1778995440000,1778996214000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c9277d9b-6e0d-2648-35ce-884149732d6c,EX452VR,moped,[electric],1d558058-89d4-b0a3-0020-30e86c795416,1319,5471,15,1778995440000,1778996759000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,GB046ML,moped,[electric],82112000-16b4-3f2b-1dee-8ec850f886ea,1250,3198,15,1778995560000,1778996810000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3c07c574-4925-7af1-b6aa-e05b13d5f2f7,ES327YB,moped,[electric],316828ce-3b26-eb8b-216f-77e28e7226d1,2080,6431,15,1778995560000,1778997640000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,89d7fd6c-ce77-7f00-ecf2-7e7685197ff4,GS441JR,moped,[electric],be563d07-dbc2-5c0c-f9f1-87a4d31ef1a6,280,1105,15,1778995620000,1778995900000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8eb22579-0cdb-1ca4-76ec-bdd68498e113,GB467LM,moped,[electric],22ed5dc2-4f3a-28ef-559d-fc4d1d050b00,1107,3976,15,1778995980000,1778997087000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e1e3db63-ef7d-dc76-b92d-a22b21df306f,EE803VM,moped,[electric],892461e2-68ae-18a3-b923-33159d20a464,717,2769,15,1778996280000,1778996997000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,080aadfb-e7c9-9b26-1141-25c63a9bedd4,EB526ML,moped,[electric],542b1e5d-7aef-a958-f41c-abe41f7c8e65,548,2104,15,1778996589000,1778997137000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,b38a088c-a65e-d389-b74d-0fb132e70629,EE459PB,moped,[electric],d56ea7b1-db07-709d-322b-9bb10e8d7351,1103,4058,15,1778996640000,1778997743000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,310c0c00-3fa7-f104-1bf9-0e27dc96925e,GX143TE,moped,[electric],245caea4-2f4f-db62-b3e6-e61560a34d40,1096,4015,15,1778996640000,1778997736000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,b841d0a0-1fe7-71d6-d917-8793a9d3c2e6,EG682TL,moped,[electric],b6d658e6-d3c9-0466-32b0-679c3b48b9f6,884,2950,15,1778996820000,1778997704000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e7c421c7-4049-7b71-7d10-6c6081627cf1,GB649TL,moped,[electric],0d66a85e-443c-823b-71a0-261539c42f12,2393,6558,15,1778996852000,1778999245000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,12476f57-a5e5-a5ab-aefc-fad8efc89849,GE167VM,moped,[electric],3a6b7a56-a77b-094a-05f1-d2bd8fc48f14,1470,5259,15,1778996940000,1778998410000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8a14be62-295b-4715-c333-e8615fb8d16c,GS500FB,moped,[electric],fd8058a2-1adb-2acf-e546-6d7de21fcff9,1022,2586,15,1778996940000,1778997962000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,ED630PM,moped,[electric],31ce263c-ba77-f397-fa86-00cd109415d1,1580,4420,15,1778997120000,1778998700000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,27cd8130-4722-9389-571a-a8766c307511,GS104JM,moped,[electric],11637399-6d06-e3cd-2977-7b51a579ad49,946,2854,15,1778997180000,1778998126000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,cbceabde-eede-db07-e623-a6895d59cd2a,GS215MR,moped,[electric],1a4252c0-5c1b-d02a-95c0-60dc6b26dd12,2018,7640,15,1778997251000,1778999269000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3f07f814-91d6-3f78-e3e9-de99f10c718b,GB429YL,moped,[electric],7b08cee6-6b76-710e-f227-13638951216d,2306,7235,15,1778997360000,1778999666000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3c20592f-c04a-96c4-f3b6-3fe1d1843324,EE825ME,moped,[electric],6f20cd11-0253-5c5c-f2af-431beade1e7f,490,1350,15,1778997360000,1778997850000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c4bbb7a9-d988-68dd-9c7c-737779a28903,GX424MR,moped,[electric],dd60c37c-00da-1c06-5003-232533e84c0c,938,3714,15,1778997402000,1778998340000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,GB046ML,moped,[electric],f7569453-4547-0c0d-7335-a468c72d3657,654,2340,15,1778997410000,1778998064000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c40db9b4-885f-6e66-c2b6-d2c5fa5d3100,GD675VP,moped,[electric],7fbaac8f-e52c-1365-aee7-1f3c3085f763,416,1268,15,1778997728000,1778998144000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,430f801d-fad4-09e2-a319-dcb4217d65a0,GX564TP,moped,[electric],7de4b777-aec0-3c17-69df-81a32a962ee4,845,2454,15,1778997756000,1778998601000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,1d870966-0710-d430-f071-d87954c63cd8,ED594PB,moped,[electric],e8ef8d8d-947c-7ca4-76dd-1913393fcfdc,1227,4197,15,1778997803000,1778999030000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,0b1f9163-ce9f-f57f-43b7-a3a69a8dca03,EB996TB,moped,[electric],73665fd4-d679-5e1c-dc1d-ef0ff7061aba,839,2719,15,1778997934000,1778998773000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6fb78271-504d-281f-c953-5b63ba81edd9,GW921ML,moped,[electric],76906519-15ab-b820-9343-17f61e5577f9,1853,4922,15,1778998164000,1779000017000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,89d7fd6c-ce77-7f00-ecf2-7e7685197ff4,GS441JR,moped,[electric],f73bf6a1-6b33-4829-78d1-763bdd87f933,415,1412,15,1778998600000,1778999015000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8768a84f-a76a-fde6-ce9e-1a11fcbb4e59,GG954JE,moped,[electric],63a2093c-0a72-fb32-0224-4b964483c9c2,937,3164,15,1778998694000,1778999631000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,693dffbc-6c6f-a611-5ab3-3edf6e595ed3,EA689JB,moped,[electric],bee41562-04a6-7471-9e56-13a1abc79f09,638,2677,15,1778998747000,1778999385000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3e896c64-e117-dac3-119c-4ea3e1805081,EG161VP,moped,[electric],0357085e-f77e-0dcf-f84f-68b5b08e2bad,285,1136,15,1778999647000,1778999932000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,43ff5011-3d1a-85dd-506e-5a9ab758588d,ED687PM,moped,[electric],a846d0ba-ca1f-f224-a839-433c8697ff13,2003,6224,15,1778999660000,1779001663000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,cbceabde-eede-db07-e623-a6895d59cd2a,GS215MR,moped,[electric],2ef49ce2-dae5-baea-84f9-d5f93b821b5c,2218,6084,15,1778999869000,1779002087000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,27cd8130-4722-9389-571a-a8766c307511,GS104JM,moped,[electric],248dcd4e-0e19-3cf6-0831-1c3a7398f5c5,796,3178,15,1778999986000,1779000782000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,ceda8bbb-7171-0434-134c-6c92ec5b227c,GA667YB,moped,[electric],e64a6283-680d-de1a-d5ea-3ef9abb5779e,2012,7194,15,1779000312000,1779002324000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3f22faf8-23be-d01d-43cf-2fde24933b83,EW919TL,moped,[electric],8a75aef6-d038-1780-8199-1aee0c826861,1243,4982,15,1779000389000,1779001632000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,11c58ef0-dd46-3c09-4752-87aa5408f9ac,ES656YM,moped,[electric],67ac15bb-6451-2b32-e821-f142ec6402f0,1118,3048,15,1779000756000,1779001874000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,GD070JR,moped,[electric],89a5cf1b-5e5c-0d97-cf85-8043920330bb,2155,5843,15,1779000842000,1779002997000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c1581092-f335-cba3-513a-7052986f9025,EW850YM,moped,[electric],dc12be61-5f45-27f0-68d0-6d92cb499646,672,1951,15,1779001624000,1779002296000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c17af08a-1745-d6d8-7e57-0ddf827050a8,GB156LR,moped,[electric],51ef2bd4-4cb3-c6fa-1d30-d05306fa2136,1322,4198,15,1779001818000,1779003140000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,f94d6204-6808-593f-dfed-2c43e256a6dc,GE885LE,moped,[electric],e5919e95-ad07-fb89-ec23-3b655ae69a91,1853,5034,15,1779002350000,1779004203000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,8eb22579-0cdb-1ca4-76ec-bdd68498e113,GB467LM,moped,[electric],e6801405-0364-46b7-dfb3-7a0c7e2aaee1,656,1704,15,1779002427000,1779003083000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,568cc69b-1064-005c-3985-c3cf3f76be1d,GE602MB,moped,[electric],81f15e92-6fa4-0207-1d49-88ea4214dd36,2215,9078,15,1779002481000,1779004696000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,e7c421c7-4049-7b71-7d10-6c6081627cf1,GB649TL,moped,[electric],54eeec83-efd1-0041-ca24-1547694e0630,1649,5193,15,1779002665000,1779004314000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,310c0c00-3fa7-f104-1bf9-0e27dc96925e,GX143TE,moped,[electric],1c9ee0ab-d481-54b0-854a-27c74b63faef,303,1050,15,1779002716000,1779003019000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3e896c64-e117-dac3-119c-4ea3e1805081,EG161VP,moped,[electric],e972846d-5368-9a95-c077-12f22acd7767,940,3200,15,1779002872000,1779003812000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,GB046ML,moped,[electric],3b6f4fd0-444a-1b52-919d-a5a51020a44e,1573,4743,15,1779002924000,1779004497000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,bdd640fb-0667-1ad1-1c80-317fa3b1799d,EE228LR,moped,[electric],783713e3-db27-5498-d6e6-0da82ae107fb,1893,6686,15,1779002990000,1779004883000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,c40db9b4-885f-6e66-c2b6-d2c5fa5d3100,GD675VP,moped,[electric],a82985c5-d151-4c1d-6e5a-00d92c0e91ac,2215,7530,15,1779003484000,1779005699000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,6fb78271-504d-281f-c953-5b63ba81edd9,GW921ML,moped,[electric],55c50852-073c-1185-bc51-5b72ec861c90,862,2988,15,1779003617000,1779004479000
YEGO,da99028e-28b7-4dd3-ad23-41b7a045db8a,3d4cbf37-4eb9-3eff-ce88-cb2dd4e80839,GE899JB,moped,[electric],bf4a489d-e70f-227f-88ba-cc5423a45c1d,1286,3918,15,1779003729000,1779005015000
